grad_rate,ECONOMICALLY_DISADVANTAGED,H_Female,AA_FEMALE,W_FEMALE,AA_MALE,W_MALE,H_MALE,AA,H,W,Expend_per_pupil,CHRONIC_ABSENT
0.95,0.17908309455587393,0.008595988538681949,0.0157593123209169,0.42120343839541546,0.0157593123209169,0.501432664756447,0.012893982808022923,0.03151862464183381,0.02148997134670487,0.9226361031518624,8571.32,0.08
0.96,0.36910994764397903,0.005235602094240838,0.026178010471204192,0.4240837696335079,0.026178010471204192,0.4921465968586388,0.007853403141361256,0.052356020942408384,0.013089005235602094,0.9162303664921466,10421.0,0.171
0.98,0.2330935251798561,0.017266187050359712,0.02877697841726619,0.4201438848920863,0.03309352517985612,0.4589928057553957,0.03309352517985612,0.0618705035971223,0.05035971223021583,0.8791366906474821,9522.24,0.11699999999999999
0.99,0.20904645476772613,0.04156479217603912,0.023227383863080684,0.39975550122249387,0.02078239608801956,0.4511002444987775,0.04767726161369193,0.04400977995110025,0.08924205378973105,0.8508557457212714,9357.42,0.11800000000000001
0.97,0.2691652470187393,0.04088586030664395,0.037478705281090284,0.40034071550255534,0.04599659284497445,0.4173764906303237,0.049403747870528106,0.08347529812606473,0.09028960817717206,0.8177172061328789,9339.87,0.13699999999999998
0.95,0.31283627978478096,0.11299000768639507,0.07686395080707148,0.2736356648731745,0.09531129900076864,0.3066871637202152,0.1291314373558801,0.17217524980784013,0.2421214450422752,0.5803228285933897,9142.74,0.195
0.96,0.14791666666666667,0.03020833333333333,0.02395833333333333,0.44479166666666653,0.019791666666666662,0.43333333333333335,0.02083333333333333,0.04375,0.051041666666666666,0.878125,8490.07,0.094
0.95,0.11447532144338447,0.036084612194110334,0.11737868104520945,0.3201990875155537,0.11696391538780587,0.2948983824139361,0.04935711323102447,0.23434259643301536,0.0854417254251348,0.6150974699294899,8048.9,0.081999995
0.78,0.4871794871794872,0.05128205128205128,0.18803418803418806,0.2564102564102564,0.1282051282051282,0.2393162393162393,0.10256410256410256,0.3162393162393162,0.15384615384615385,0.4957264957264957,20356.1,0.317
0.93,0.2598547717842324,0.16130705394190872,0.17894190871369295,0.12966804979253113,0.16649377593360995,0.14315352697095435,0.17842323651452285,0.3454356846473029,0.33973029045643155,0.27282157676348545,8663.67,0.134
0.96,0.2565559440559441,0.06774475524475525,0.13898601398601398,0.2696678321678322,0.13767482517482518,0.28015734265734266,0.07080419580419581,0.2766608391608392,0.13854895104895104,0.5498251748251748,8239.77,0.16
0.94,0.14367269267364416,0.032825880114176975,0.08848715509039011,0.3439581351094196,0.10133206470028544,0.3401522359657469,0.03377735490009515,0.18981921979067554,0.06660323501427212,0.6841103710751665,8224.87,0.139
0.97,0.2765957446808511,0.1286727456940223,0.08763931104356636,0.21681864235055728,0.09270516717325228,0.2558257345491388,0.13525835866261401,0.18034447821681865,0.26393110435663625,0.4726443768996961,8523.81,0.139
0.96,0.16196388261851016,0.03893905191873589,0.08860045146726862,0.3623024830699774,0.08239277652370203,0.3481941309255079,0.046839729119638816,0.17099322799097064,0.08577878103837472,0.7104966139954854,9225.31,0.128
0.98,0.13455520786767994,0.05274921770227984,0.08761734465802412,0.3334823424228878,0.09432275368797496,0.3290120697362539,0.04827894501564595,0.1819400983459991,0.1010281627179258,0.6624944121591417,7936.2,0.09
0.92,0.4557260920897285,0.008264462809917356,0.003541912632821724,0.5194805194805194,0.004722550177095631,0.4474616292798111,0.011806375442739079,0.008264462809917356,0.020070838252656438,0.9669421487603306,8385.15,0.127
0.9,0.3655761024182077,0.028449502133712664,0.001422475106685633,0.4267425320056899,0.004267425320056899,0.4935988620199146,0.025604551920341397,0.005689900426742532,0.054054054054054064,0.9203413940256046,8068.39,0.17600000000000002
0.97,0.21835443037974686,0.012658227848101266,0.012658227848101266,0.4588607594936709,0.022151898734177212,0.4556962025316456,0.01740506329113924,0.03481012658227848,0.030063291139240507,0.9145569620253164,10972.34,0.218
0.94,0.2305516265912305,0.07637906647807638,0.0099009900990099,0.3649222065063649,0.008486562942008486,0.3875530410183876,0.10608203677510608,0.018387553041018388,0.1824611032531825,0.7524752475247525,11114.35,0.337
0.93,0.2367778681855167,0.08624898291293735,0.005695687550854353,0.3799837266069976,0.006509357200976403,0.3946297803091945,0.10170870626525633,0.012205044751830756,0.18795768917819367,0.774613506916192,10723.33,0.19399999
0.94,0.15096774193548387,0.012903225806451613,0.00903225806451613,0.4412903225806452,0.01161290322580645,0.4903225806451613,0.01161290322580645,0.02064516129032258,0.024516129032258062,0.9316129032258064,10642.96,0.165
0.87,0.4155701754385965,0.028508771929824563,0.3991228070175439,0.06359649122807018,0.3826754385964912,0.07456140350877193,0.038377192982456135,0.7817982456140351,0.0668859649122807,0.13815789473684212,11763.6,0.28
0.98,0.22469635627530365,0.04402834008097166,0.3805668016194332,0.05060728744939271,0.35880566801619435,0.06578947368421052,0.04200404858299595,0.7393724696356275,0.0860323886639676,0.11639676113360325,10532.94,0.10800000000000001
0.85,0.4292682926829268,0.06890243902439025,0.4085365853658536,0.004878048780487805,0.42865853658536585,0.00426829268292683,0.07682926829268293,0.8371951219512195,0.14573170731707316,0.009146341463414634,10125.58,0.22
0.88,0.4883875248838753,0.0205706702057067,0.4744525547445255,0.027869940278699403,0.37027206370272064,0.04711347047113471,0.0252156602521566,0.8447246184472462,0.0457863304578633,0.07498341074983411,10612.2,0.191
0.85,0.379295154185022,0.11629955947136565,0.3180616740088106,0.04096916299559472,0.3281938325991189,0.055506607929515416,0.11894273127753305,0.6462555066079295,0.2352422907488987,0.09647577092511013,10474.7,0.23399999999999999
0.77,0.6578313253012048,0.033734939759036145,0.4650602409638554,0.012048192771084338,0.4289156626506024,0.014457831325301203,0.033734939759036145,0.8939759036144578,0.06746987951807229,0.02650602409638554,11497.95,0.368
0.84,0.7868561278863233,0.030195381882770867,0.4049733570159858,0.0017761989342806395,0.5026642984014209,0.008880994671403197,0.047957371225577264,0.9076376554174068,0.07815275310834814,0.010657193605683835,12476.7,0.134
0.73,0.4772117962466488,0.01876675603217158,0.4691689008042895,0.032171581769437,0.39946380697050937,0.03753351206434316,0.032171581769437,0.8686327077747991,0.05093833780160858,0.06970509383378018,15288.42,0.295
0.72,0.8259911894273128,0.002202643171806168,0.4757709251101322,0.002202643171806168,0.5044052863436124,0.004405286343612335,0.011013215859030838,0.9801762114537445,0.013215859030837005,0.006607929515418502,12866.84,0.43200000000000005
0.76,0.5394265232974911,0.13799283154121866,0.3736559139784946,0.021505376344086027,0.30913978494623656,0.025089605734767026,0.11559139784946235,0.6827956989247311,0.25358422939068104,0.04659498207885305,11298.22,0.31
0.78,0.7664015904572564,0.06759443339960239,0.4105367793240557,0.009940357852882704,0.44135188866799197,0.009940357852882704,0.05964214711729623,0.8518886679920478,0.1272365805168986,0.019880715705765408,11861.12,0.341
0.86,0.4771959459459459,0.027871621621621618,0.4721283783783784,0.004222972972972972,0.4560810810810811,0.01266891891891892,0.020270270270270268,0.9282094594594594,0.048141891891891886,0.01689189189189189,10793.33,0.375
0.64,0.5973053892215568,0.13922155688622753,0.34281437125748504,0.00598802395209581,0.3263473053892216,0.002994011976047905,0.17365269461077845,0.6691616766467066,0.31287425149700604,0.008982035928143712,12263.09,0.32299998
0.9,0.2705223880597015,0.06856343283582089,0.2364738805970149,0.1669776119402985,0.2178171641791045,0.1259328358208955,0.07789179104477613,0.4542910447761194,0.14645522388059698,0.29291044776119396,10769.73,0.17899999
0.66,0.6733668341708543,0.08877721943048576,0.38023450586264657,0.0033500837520938024,0.4338358458961474,0.005025125628140704,0.07202680067001675,0.8140703517587939,0.16080402010050251,0.008375209380234505,12856.6,0.308
0.87,0.7069672131147541,0.020491803278688527,0.4733606557377049,0.006147540983606557,0.4692622950819672,0.008196721311475409,0.022540983606557374,0.9426229508196722,0.0430327868852459,0.01434426229508197,12407.37,0.312
0.99,0.6363636363636364,0.021487603305785124,0.4991735537190083,0.003305785123966942,0.4462809917355372,0.008264462809917356,0.01818181818181818,0.9454545454545454,0.039669421487603315,0.011570247933884295,8295.69,0.5329999999999999
0.98,0.5881226053639846,0.15517241379310345,0.36781609195402293,0.0019157088122605363,0.2720306513409962,0.0038314176245210726,0.18773946360153254,0.6398467432950191,0.34291187739463597,0.005747126436781609,12272.08,0.105
0.97,0.046837276677933366,0.036214389183969097,0.08015451472718492,0.35490101400289714,0.0772573635924674,0.3809753742153549,0.0294543698696282,0.15741187831965234,0.0656687590535973,0.7358763882182521,8428.9,0.051999997
0.95,0.03147953830010493,0.028856243441762856,0.07345225603357818,0.3604407135362015,0.06558237145855195,0.35257082896117525,0.018363064008394544,0.1390346274921301,0.0472193074501574,0.7130115424973767,8923.33,0.051999997
0.92,0.3781512605042017,0.04801920768307323,0.18247298919567828,0.19447779111644656,0.2064825930372149,0.25930372148859543,0.06842737094837935,0.3889555822328932,0.11644657863145258,0.45378151260504207,11137.56,0.161
0.98,0.2258064516129032,0.0064516129032258064,0.021505376344086027,0.4473118279569893,0.012903225806451613,0.4924731182795699,0.015053763440860216,0.034408602150537634,0.021505376344086027,0.9397849462365592,8850.92,0.078
0.9,0.2687813021702838,0.015025041736227047,0.02671118530884808,0.4624373956594324,0.02170283806343906,0.4407345575959933,0.02170283806343906,0.048414023372287146,0.03672787979966611,0.9031719532554258,9042.53,0.098000005
0.96,0.2113943028485757,0.010494752623688156,0.005997001499250375,0.4272863568215892,0.014992503748125937,0.5097451274362819,0.01649175412293853,0.020989505247376312,0.026986506746626688,0.9370314842578712,9016.75,0.091000006
0.94,0.26229508196721313,0.010538641686182671,0.00468384074941452,0.44379391100702575,0.00936768149882904,0.5081967213114754,0.008196721311475409,0.01405152224824356,0.01873536299765808,0.9519906323185012,9488.1,0.22700001
0.92,0.30403800475059384,0.004750593824228029,0.005938242280285036,0.4821852731591449,0.009501187648456056,0.489311163895487,0.0023752969121140144,0.01543942992874109,0.007125890736342044,0.9714964370546318,9652.24,0.165
0.96,0.3877551020408163,0.0090702947845805,0.022675736961451247,0.4444444444444444,0.020408163265306117,0.4852607709750567,0.011337868480725623,0.04308390022675737,0.020408163265306117,0.9297052154195012,11513.85,0.24200001
0.94,0.2969432314410481,0.016593886462882096,0.023580786026200874,0.4218340611353712,0.03056768558951965,0.456768558951965,0.019213973799126642,0.054148471615720534,0.03580786026200873,0.8786026200873363,10626.93,0.162
0.97,0.0925925925925926,0.027777777777777776,0.032407407407407406,0.5370370370370371,0.018518518518518517,0.2962962962962963,0.032407407407407406,0.050925925925925916,0.060185185185185175,0.8333333333333334,5541.14,0.159
0.94,0.2955837341495409,0.02273721031919545,0.04984696108439003,0.4132050721469174,0.052470485351989504,0.39877568867512025,0.02229995627459554,0.10231744643637954,0.045037166593790985,0.8119807608220376,10931.75,0.16899999999999998
0.94,0.15728715728715728,0.030303030303030307,0.06349206349206349,0.3672438672438673,0.0836940836940837,0.3867243867243868,0.03751803751803752,0.1471861471861472,0.06782106782106782,0.7539682539682541,8718.18,0.131
0.93,0.3912776412776413,0.0644963144963145,0.14189189189189189,0.2880835380835381,0.12776412776412774,0.2831695331695332,0.07985257985257985,0.26965601965601965,0.14434889434889436,0.5712530712530712,8508.24,0.142
0.96,0.15089344804765056,0.03242885506287227,0.0628722700198544,0.3745863666446062,0.0542686962276638,0.4050297816015884,0.03639973527465255,0.1171409662475182,0.06882859033752482,0.7796161482461945,8555.53,0.103999995
0.95,0.3404255319148936,0.03515263644773358,0.029602220166512486,0.4051803885291397,0.02682701202590194,0.4449583718778908,0.04440333024976873,0.056429232192414434,0.07955596669750231,0.8501387604070305,9142.24,0.15100001
0.94,0.06818181818181818,0.022727272727272728,0.05681818181818181,0.5113636363636364,0.011363636363636364,0.3636363636363637,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.875,10040.46,0.12290843
0.98,0.10142954390742,0.03675970047651463,0.05105513955071477,0.3886997957794418,0.057181756296800536,0.39686861810755614,0.03063308373042886,0.10823689584751532,0.0673927842069435,0.7855684138869979,8409.32,0.12100001
0.96,0.33401639344262296,0.008196721311475409,0.004098360655737704,0.4672131147540984,0.010245901639344263,0.4877049180327869,0.012295081967213116,0.01434426229508197,0.020491803278688527,0.9549180327868853,11518.47,0.14300000000000002
0.94,0.2165071770334928,0.019138755980861243,0.019138755980861243,0.4258373205741627,0.01674641148325359,0.4497607655502393,0.045454545454545456,0.03588516746411483,0.0645933014354067,0.8755980861244019,9503.62,0.127
0.96,0.1925866236905721,0.0096696212731668,0.0934730056406124,0.39161966156325545,0.0894439967767929,0.3835616438356164,0.016116035455278,0.18291700241740533,0.0257856567284448,0.7751813053988719,8121.92,0.065
0.93,0.3936591809775429,0.005284015852047556,0.22324966974900928,0.2523117569352708,0.2192866578599736,0.2892998678996037,0.003963011889035667,0.4425363276089828,0.009247027741083224,0.5416116248348745,8494.42,0.113000005
0.97,0.20637450199203186,0.013545816733067729,0.06693227091633466,0.3713147410358566,0.07729083665338646,0.4374501992031872,0.016733067729083666,0.14422310756972112,0.0302788844621514,0.8087649402390438,7664.6,0.077
0.99,0.26666666666666666,0.022222222222222227,0.06944444444444445,0.3805555555555555,0.08888888888888889,0.4194444444444445,0.019444444444444445,0.15833333333333333,0.04166666666666666,0.8,10394.89,0.09
0.92,0.36213468869123255,0.06099110546378653,0.005082592121982211,0.3926302414231258,0.003811944091486658,0.457433290978399,0.07369758576874205,0.008894536213468869,0.13468869123252858,0.8500635324015248,9424.37,0.257
0.97,0.3866995073891626,0.007389162561576354,0.0049261083743842365,0.4630541871921182,0.0024630541871921183,0.5123152709359606,0.009852216748768471,0.007389162561576354,0.017241379310344827,0.9753694581280788,10592.24,0.113000005
0.91,0.3262668045501551,0.0827300930713547,0.03257497414684592,0.3598759048603929,0.027404343329886244,0.3929679420889349,0.08634953464322648,0.059979317476732165,0.16907962771458118,0.7528438469493278,8348.07,0.20199999999999999
0.96,0.2030254777070064,0.019904458598726117,0.011146496815286623,0.4570063694267516,0.009554140127388536,0.4832802547770701,0.01194267515923567,0.020700636942675158,0.03184713375796178,0.9402866242038216,8109.97,0.156
0.92,0.27980132450331124,0.0206953642384106,0.008278145695364239,0.4519867549668874,0.01903973509933775,0.4776490066225166,0.01324503311258278,0.027317880794701987,0.033940397350993384,0.9296357615894041,7920.91,0.23399999999999999
0.92,0.2578947368421053,0.05307017543859649,0.07192982456140351,0.3535087719298245,0.06798245614035088,0.3631578947368421,0.04298245614035088,0.13991228070175438,0.09605263157894736,0.7166666666666667,9971.27,0.19299999
0.9,0.3440233236151604,0.008746355685131196,0.01749271137026239,0.4693877551020408,0.01749271137026239,0.4693877551020408,0.011661807580174929,0.03498542274052478,0.020408163265306117,0.9387755102040816,9229.97,0.11699999999999999
0.94,0.3533487297921478,0.016166281755196306,0.006928406466512702,0.4526558891454965,0.002309468822170901,0.5080831408775982,0.013856812933025405,0.009237875288683604,0.030023094688221712,0.9607390300230948,9459.93,0.064
0.94,0.3763213530655391,0.0063424947145877385,0.029598308668076112,0.4630021141649049,0.04228329809725159,0.45243128964059204,0.0063424947145877385,0.07188160676532769,0.012684989429175477,0.9154334038054968,8905.64,0.136
0.83,0.2637362637362637,0.01831501831501832,0.08791208791208792,0.3516483516483517,0.0641025641025641,0.4340659340659341,0.02197802197802198,0.15201465201465197,0.040293040293040296,0.7857142857142857,9134.01,0.084
0.97,0.32642487046632124,0.01295336787564767,0.016407599309153715,0.4499136442141624,0.017271157167530225,0.4827288428324698,0.009499136442141624,0.03367875647668394,0.02245250431778929,0.932642487046632,8028.27,0.102
0.98,0.010668163952835484,0.022459292532285232,0.019651880965749574,0.4031443009545199,0.016844469399213927,0.4031443009545199,0.01347557551937114,0.0364963503649635,0.035934868051656375,0.8062886019090398,8417.08,0.129
0.97,0.08136792452830187,0.08490566037735849,0.06898584905660378,0.31014150943396224,0.06662735849056604,0.31014150943396224,0.09492924528301888,0.13561320754716982,0.17983490566037735,0.6202830188679245,8652.22,0.096
0.94,0.14323962516733602,0.03748326639892905,0.013386880856760376,0.3975903614457832,0.01606425702811245,0.4765729585006693,0.03748326639892905,0.029451137884872827,0.0749665327978581,0.8741633199464525,11596.93,0.10800000000000001
0.96,0.02506963788300836,0.033426183844011144,0.0116991643454039,0.43788300835654603,0.02228412256267409,0.3955431754874652,0.03175487465181059,0.033983286908078,0.06518105849582173,0.8334261838440111,8808.28,0.105
0.98,0.015570934256055362,0.019896193771626297,0.01903114186851211,0.42301038062283736,0.01643598615916955,0.4420415224913495,0.018166089965397925,0.03546712802768166,0.03806228373702422,0.8650519031141869,9135.26,0.056999996
0.94,0.028695181375203032,0.04547915538711424,0.027070925825663242,0.4141851651326475,0.02165674066053059,0.40010828370330265,0.044396318354087715,0.04872766648619383,0.08987547374120194,0.8142934488359502,8335.75,0.092
0.98,0.060240963855421686,0.03614457831325301,0.012048192771084338,0.463855421686747,0.024096385542168683,0.39156626506024095,0.024096385542168683,0.03614457831325301,0.060240963855421686,0.8554216867469879,11230.73,0.113000005
0.97,0.03234750462107209,0.026802218114602587,0.030499075785582256,0.3881700554528649,0.03789279112754159,0.4066543438077634,0.03512014787430684,0.06839186691312385,0.06192236598890943,0.7948243992606284,8390.27,0.087
0.98,0.007798440311937612,0.020995800839832032,0.03239352129574085,0.3713257348530294,0.03419316136772645,0.34913017396520696,0.02579484103179364,0.0665866826634673,0.04679064187162568,0.7204559088182364,7977.52,0.109
0.96,0.04500978473581213,0.043052837573385516,0.02935420743639922,0.4005218525766471,0.025440313111545987,0.4266144814090019,0.03587736464448793,0.0547945205479452,0.07893020221787345,0.827136333985649,8346.05,0.126
0.94,0.24749340369393136,0.058575197889182064,0.07810026385224274,0.3356200527704485,0.07968337730870713,0.3620052770448549,0.06385224274406333,0.15778364116094987,0.1224274406332454,0.6976253298153035,7842.51,0.21600000000000003
0.97,0.07117117117117118,0.018018018018018014,0.0445945945945946,0.4072072072072072,0.05045045045045045,0.4202702702702703,0.02477477477477477,0.09504504504504503,0.042792792792792786,0.8274774774774775,7519.21,0.126
0.96,0.18563922942206654,0.005253940455341506,0.021015761821366025,0.43257443082311736,0.035026269702276715,0.4763572679509632,0.021015761821366025,0.05604203152364273,0.02626970227670753,0.9089316987740804,10360.4,0.14899999
0.97,0.1090439276485788,0.02739018087855297,0.05064599483204135,0.3757105943152455,0.047028423772609816,0.4304909560723513,0.033591731266149866,0.09767441860465116,0.06098191214470284,0.8062015503875969,7995.72,0.15
0.94,0.12,0.02666666666666667,0.013333333333333334,0.6,0.013333333333333334,0.2933333333333333,0.013333333333333334,0.02666666666666667,0.04,0.8933333333333333,20049.13,0.096
